B	BB05x	Beff	ElimB	EunlBeff	EunlB	pfull
239	41.92247	30.01318	0.96362	0.97033	0.97829	0.28408
2	2	1.43154	0.54523	0.58927	0.66283	0.28423
2	2	1.43154	0.54523	0.58927	0.66283	0.28423
157	27.53903	19.69787	0.94973	0.95664	0.96791	0.28473
103	2.01933	1.44373	0.58945	0.57086	0.63629	0.28504
103	2.80082	2.00209	0.63612	0.64042	0.70784	0.28517
68	2.02846	1.44921	0.56735	0.57503	0.64666	0.28556
157	1.47599	1.05436	0.5103	0.50884	0.5731	0.28566
157	1.95551	1.39657	0.55834	0.56745	0.63382	0.28583
29	1.35755	0.96846	0.48629	0.49077	0.55973	0.28661
68	12.68657	9.04515	0.89512	0.90779	0.93117	0.28703
5	0.26482	0.18864	0.21265	0.22576	0.26906	0.28768
19	1.93581	1.37725	0.55441	0.56734	0.64618	0.28854
365	68.09701	48.41752	0.97807	0.97922	0.98527	0.28899
103	0.77283	0.54943	0.36808	0.37805	0.44754	0.28907
239	44.58955	31.67312	0.96672	0.96916	0.97752	0.28967
365	72.43501	51.44711	0.97717	0.98053	0.9861	0.28975
103	19.21642	13.6445	0.92481	0.93538	0.952	0.28996
103	18.06701	12.82232	0.92622	0.93662	0.95318	0.29029
239	47.43005	33.65797	0.96492	0.97041	0.9789	0.29037
4	4	2.8378	0.69789	0.72601	0.78696	0.29055
13	1.31234	0.93067	0.46478	0.48334	0.55594	0.29083
5	5	3.54305	0.74081	0.76678	0.8202	0.29139
157	29.29104	20.7513	0.94793	0.95512	0.96692	0.29155
4	0.74143	0.52523	0.33595	0.3536	0.42834	0.29159
29	5.27849	3.73796	0.78103	0.79696	0.84796	0.29185
157	31.15698	22.04643	0.94823	0.95539	0.96809	0.29241
4	0.73706	0.52142	0.34374	0.35119	0.42313	0.29257
2	2	1.41284	0.5431	0.58635	0.6612	0.29358
2	2	1.41284	0.5431	0.58635	0.6612	0.29358
19	3.50101	2.47291	0.71664	0.73427	0.80119	0.29366
157	3.97619	2.80657	0.70994	0.70975	0.77255	0.29416
5	0.97694	0.6892	0.38574	0.41159	0.49451	0.29453
157	4.2692	3.01177	0.71039	0.71596	0.77253	0.29453
44	8.20896	5.78666	0.84765	0.86449	0.89974	0.29508
68	13.49474	9.50773	0.89006	0.90279	0.92923	0.29545
4	4	2.81776	0.70572	0.73263	0.7972	0.29556
103	0.86686	0.6103	0.39586	0.40393	0.47163	0.29596
8	8	5.614	0.82345	0.84116	0.88017	0.29825
8	8	5.61152	0.8093	0.83481	0.87454	0.29856
103	20.44056	14.33221	0.92023	0.93306	0.95205	0.29884
13	1.40891	0.98657	0.47385	0.49477	0.56966	0.29976
44	7.71794	5.39847	0.84748	0.86419	0.90087	0.30053
157	3.19417	2.23203	0.66537	0.65405	0.71794	0.30122
29	1.6438	1.14797	0.51643	0.52777	0.60576	0.30164
157	7.9145	5.51878	0.81912	0.82709	0.87249	0.3027
103	4.74939	3.31166	0.73264	0.73698	0.79703	0.30272
13	13	9.0558	0.87053	0.88625	0.91501	0.3034
29	5.41045	3.76778	0.78756	0.80487	0.85645	0.30361
5	5	3.47925	0.74085	0.76691	0.82291	0.30415
44	44	30.6152	0.95558	0.95908	0.97062	0.3042
4	4	2.78304	0.69936	0.73036	0.79356	0.30424
68	11.92773	8.28399	0.89145	0.90687	0.93245	0.30549
19	0.95781	0.66462	0.41079	0.41781	0.48929	0.3061
13	0.28658	0.19885	0.23592	0.23123	0.27904	0.30612
365	5.21563	3.61808	0.72563	0.74426	0.79897	0.3063
239	5.84724	4.05549	0.7787	0.77448	0.83314	0.30643
4	4	2.77412	0.69524	0.72479	0.7901	0.30647
8	0.10244	0.07099	0.11589	0.12249	0.15294	0.30701
157	1.57061	1.08808	0.51397	0.51633	0.58648	0.30723
29	0.3163	0.21908	0.24097	0.24462	0.29651	0.30736
4	3.82044	2.64447	0.69605	0.7312	0.79468	0.30781
19	3.35334	2.32094	0.70379	0.71668	0.79057	0.30787
239	239	165.23695	0.9918	0.99256	0.99519	0.30863
44	8.73189	6.03662	0.83952	0.85578	0.89516	0.30867
68	0.63928	0.44185	0.35402	0.35234	0.41599	0.30884
365	65.21351	45.02732	0.9763	0.97836	0.9846	0.30954
239	42.70145	29.48018	0.96338	0.96829	0.97729	0.30962
365	365	251.78284	0.99464	0.99548	0.9971	0.31018
365	67.65524	46.6675	0.97572	0.97795	0.98448	0.31022
8	8	5.51736	0.81769	0.83578	0.87668	0.31033
157	157	108.25401	0.98531	0.98808	0.99211	0.31048
157	28.05074	19.33829	0.94586	0.95374	0.96684	0.3106
103	5.19232	3.57834	0.74857	0.75834	0.81835	0.31084
68	1.30064	0.89618	0.50196	0.47823	0.55124	0.31097
68	3.13552	2.16042	0.6485	0.65532	0.7271	0.31099
68	1.78188	1.22732	0.53477	0.53874	0.62382	0.31122
19	3.45832	2.38193	0.69604	0.71133	0.78374	0.31124
29	0.92587	0.6372	0.39812	0.4081	0.48114	0.31178
19	19	13.07371	0.90367	0.91541	0.93804	0.31191
8	7.64088	5.25738	0.81718	0.83804	0.878	0.31194
68	1.62427	1.11659	0.53351	0.52074	0.59727	0.31256
13	13	8.93633	0.88122	0.8904	0.9193	0.31259
239	44.30028	30.4315	0.96	0.96722	0.97685	0.31306
5	0.54189	0.37214	0.31032	0.3322	0.38863	0.31325
8	8	5.49104	0.81238	0.83273	0.87534	0.31362
103	0.96873	0.6648	0.40897	0.41752	0.49316	0.31374
29	29	19.89342	0.93307	0.94041	0.95706	0.31402
5	4.77555	3.26929	0.73739	0.76973	0.82599	0.31541
157	29.10102	19.90696	0.9451	0.95172	0.96585	0.31594
68	68	46.478	0.96906	0.9721	0.9807	0.3165
4	0.40754	0.27852	0.2799	0.29391	0.34616	0.31657
13	0.55131	0.37663	0.29401	0.31334	0.37843	0.31685
19	3.54478	2.41732	0.70739	0.72026	0.79468	0.31806
44	0.92323	0.62946	0.42579	0.40947	0.48278	0.31819
44	2.82178	1.92378	0.61947	0.64023	0.7193	0.31824
103	103	70.18204	0.97785	0.9813	0.98743	0.31862
365	66.84982	45.53937	0.97729	0.97813	0.98552	0.31878
239	43.77289	29.80172	0.96483	0.96748	0.97726	0.31917
157	28.75458	19.57215	0.94664	0.95318	0.96643	0.31934
19	19	12.92209	0.91348	0.9189	0.94116	0.31989
157	152.57532	103.73184	0.98168	0.99013	0.99333	0.32013
19	0.20469	0.13912	0.17991	0.19098	0.23237	0.32035
68	0.89686	0.6095	0.4035	0.4048	0.4785	0.32041
44	2.13748	1.45218	0.57117	0.57628	0.65768	0.32061
103	18.40272	12.50054	0.9195	0.93168	0.95164	0.32072
103	103	69.954	0.98086	0.98684	0.99036	0.32083
29	5.75511	3.90853	0.77889	0.79434	0.84987	0.32086
103	103	69.91197	0.98073	0.98155	0.98749	0.32124
157	1.13939	0.77238	0.44541	0.44987	0.5274	0.32211
157	1.13939	0.77238	0.44541	0.44987	0.5274	0.32211
8	1.43833	0.97418	0.48443	0.49392	0.59326	0.3227
157	2.64948	1.7931	0.60468	0.62344	0.70074	0.32323
5	5	3.38005	0.73807	0.76748	0.83243	0.32399
4	0.14628	0.09888	0.14363	0.15498	0.1916	0.32406
44	44	29.7308	0.95629	0.95727	0.96958	0.3243
68	12.14937	8.20296	0.88715	0.90057	0.92992	0.32482
5	0.15963	0.10772	0.1572	0.16855	0.20791	0.32517
103	18.86447	12.72656	0.92294	0.93278	0.9517	0.32537
19	19	12.81493	0.91056	0.91456	0.93757	0.32553
103	98.37631	66.34144	0.98016	0.98207	0.98831	0.32564
29	29	19.55151	0.9388	0.939	0.95604	0.32581
5	0.88246	0.59489	0.36923	0.37296	0.46658	0.32587
13	12.41643	8.36979	0.87653	0.88629	0.91677	0.32591
103	19.09175	12.85931	0.9146	0.9285	0.94986	0.32645
68	68	45.78501	0.97281	0.97069	0.98007	0.32669
13	13	8.75186	0.87404	0.88496	0.91551	0.32678
8	8	5.38384	0.8174	0.84304	0.89104	0.32702
29	29	19.51526	0.93961	0.94247	0.95898	0.32706
8	1.54889	1.04197	0.49691	0.51046	0.60949	0.32728
13	13	8.74029	0.87031	0.88377	0.91536	0.32767
103	3.28842	2.21064	0.65495	0.6655	0.74293	0.32775
68	12.45421	8.36896	0.8894	0.9045	0.93156	0.32802
4	0.22673	0.15225	0.18466	0.19878	0.24697	0.32849
68	68	45.63099	0.97052	0.97054	0.97949	0.32896
19	19	12.74786	0.9077	0.91401	0.93787	0.32906
5	0.25205	0.16909	0.2026	0.21521	0.26455	0.32914
19	18.14709	12.17071	0.91186	0.91542	0.93925	0.32933
103	2.1299	1.42819	0.55691	0.57296	0.65372	0.32946
8	0.25541	0.17114	0.2028	0.21558	0.26414	0.32996
29	5.08683	3.40787	0.77862	0.79724	0.8569	0.33006
103	2.80082	1.87241	0.62666	0.62691	0.70318	0.33148
68	0.97168	0.64906	0.41293	0.41676	0.49457	0.33202
239	6.66146	4.44737	0.79049	0.79087	0.85001	0.33237
29	29	19.34909	0.94	0.95438	0.96962	0.33279
239	3.41516	2.27792	0.64856	0.66392	0.7349	0.333
239	239	159.21511	0.99118	0.99307	0.99685	0.33383
157	2.07069	1.37866	0.55915	0.5659	0.64629	0.3342
5	0.50474	0.33589	0.29988	0.31982	0.3784	0.33453
13	2.39543	1.59288	0.61948	0.62674	0.72729	0.33504
29	29	19.26151	0.93532	0.93856	0.95636	0.33581
68	3.42794	2.27628	0.66065	0.67176	0.75071	0.33596
44	8.05861	5.35035	0.84075	0.86044	0.90141	0.33607
239	239	158.54089	0.98983	0.99121	0.9945	0.33665
4	0.78156	0.51837	0.3254	0.35046	0.44073	0.33674
365	365	242.05486	0.9944	0.99458	0.99681	0.33684
365	65.93208	43.72227	0.97555	0.97859	0.9874	0.33686
4	0.74627	0.49454	0.33322	0.34162	0.42678	0.33732
365	7.65857	5.07273	0.791	0.79158	0.84411	0.33764
68	0.60698	0.40167	0.34225	0.33941	0.40922	0.33824
68	12.60426	8.33846	0.87861	0.89525	0.92722	0.33844
157	157	103.84545	0.97949	0.98786	0.99151	0.33856
157	3.84107	2.53886	0.69234	0.68798	0.76506	0.33902
19	3.77059	2.49134	0.69407	0.71173	0.78847	0.33927
2	0.11337	0.0749	0.12053	0.13365	0.16822	0.33932
2	0.11337	0.0749	0.12053	0.13365	0.16822	0.33932
8	0.80759	0.53314	0.35178	0.38524	0.45583	0.33984
19	1.91803	1.26588	0.53368	0.54807	0.64323	0.34001
5	5	3.29895	0.73274	0.76157	0.82611	0.34021
239	41.6594	27.48029	0.96206	0.9671	0.97719	0.34036
365	63.6221	41.96298	0.97422	0.97734	0.9846	0.34043
103	1.10963	0.7314	0.42572	0.43532	0.52187	0.34086
13	2.36622	1.55967	0.59862	0.61313	0.70991	0.34086
19	19	12.51815	0.91079	0.92947	0.95354	0.34115
29	0.31242	0.20583	0.22276	0.23303	0.28762	0.34116
13	0.47541	0.3127	0.27076	0.28611	0.35342	0.34224
239	228.27125	150.13857	0.99094	0.99285	0.99571	0.34228
44	44	28.93352	0.95647	0.9589	0.97161	0.34242
44	7.86135	5.16853	0.83214	0.85073	0.89675	0.34254
44	44	28.9124	0.95573	0.95592	0.96959	0.3429
103	103	67.65504	0.97768	0.9794	0.98624	0.34315
157	1.71238	1.1246	0.51779	0.52397	0.60548	0.34325
29	5.31136	3.48791	0.77865	0.7989	0.85957	0.34331
103	2.09554	1.37438	0.5778	0.55977	0.64218	0.34414
157	157	102.95196	0.98472	0.98624	0.99111	0.34425
5	0.95021	0.62273	0.37855	0.38872	0.48708	0.34464
82	2.02945	1.32993	0.5607	0.55593	0.64295	0.34468
239	239	156.5634	0.99077	0.99216	0.99554	0.34492
103	18.60549	12.18758	0.9206	0.9314	0.95174	0.34495
239	43.17197	28.2396	0.96422	0.96666	0.97829	0.34588
239	5.01479	3.27998	0.72915	0.72464	0.78997	0.34594
13	0.27277	0.17838	0.22603	0.21979	0.27389	0.34605
103	103	67.32945	0.97936	0.97987	0.98744	0.34632
44	0.57044	0.37274	0.29823	0.31119	0.38547	0.34657
44	42.02483	27.45482	0.95566	0.95774	0.97162	0.3467
8	0.51305	0.33468	0.27811	0.29771	0.36709	0.34766
68	12.28324	8.00325	0.88941	0.90332	0.93184	0.34844
29	27.69819	18.04371	0.93681	0.93896	0.95808	0.34856
44	8.1557	5.30863	0.82755	0.84575	0.89321	0.34909
13	2.29439	1.49314	0.60068	0.60756	0.71409	0.34922
103	4.82165	3.13154	0.72315	0.72816	0.80139	0.35052
157	28.35983	18.41656	0.94381	0.95132	0.96679	0.35061
157	27.36622	17.76765	0.94149	0.95207	0.96698	0.35074
239	2.24783	1.45935	0.5767	0.57957	0.66984	0.35077
44	1.86599	1.21082	0.51621	0.53809	0.63063	0.35111
8	0.45346	0.29375	0.26762	0.2823	0.34909	0.35221
239	1.1512	0.74486	0.44358	0.44387	0.52857	0.35297
29	1.37441	0.88923	0.47116	0.47487	0.56419	0.35301
8	0.86702	0.56078	0.35267	0.3941	0.4698	0.35321
103	17.95363	11.6072	0.91924	0.9308	0.9525	0.35349
8	1.47411	0.95281	0.48688	0.4859	0.60171	0.35363
556	115.20928	74.31149	0.98149	0.9865	0.99149	0.35499
8	0.17636	0.11359	0.1704	0.17109	0.21708	0.35592
44	4.97907	3.20209	0.717	0.74438	0.82024	0.35689
8	1.39446	0.89599	0.47417	0.46997	0.59124	0.35746
44	44	28.27	0.95603	0.96884	0.97984	0.3575
13	1.3245	0.85093	0.44876	0.46712	0.55855	0.35755
365	75.63199	48.55544	0.97309	0.97903	0.98674	0.358
19	3.33275	2.13876	0.69047	0.70163	0.79333	0.35826
365	69.36526	44.49712	0.97447	0.9772	0.98515	0.35851
44	1.22638	0.78513	0.44329	0.451	0.54069	0.3598
68	7.69492	4.92492	0.79478	0.8186	0.87614	0.35998
2	0.37313	0.23861	0.21535	0.24279	0.29608	0.36053
2	0.37313	0.23861	0.21535	0.24279	0.29608	0.36053
157	4.06262	2.59585	0.66464	0.68898	0.76435	0.36104
19	1.0063	0.64247	0.40141	0.41004	0.49867	0.36155
239	45.41999	28.98936	0.96199	0.96616	0.97763	0.36175
157	4.37594	2.78966	0.70803	0.70836	0.78825	0.3625
68	1.33315	0.84982	0.49219	0.4659	0.555	0.36254
239	41.40679	26.38503	0.96099	0.96675	0.9782	0.36279
68	1.06486	0.67749	0.41974	0.42374	0.51314	0.36378
157	29.83656	18.9694	0.94174	0.95044	0.96704	0.36422
239	49.52341	31.42261	0.95693	0.96756	0.97945	0.3655
103	19.57431	12.41933	0.91606	0.92781	0.95181	0.36553
239	1.63065	1.03446	0.51126	0.50971	0.60276	0.36562
103	11.65554	7.39136	0.85078	0.87172	0.91423	0.36585
5	0.06403	0.0406	0.08012	0.08592	0.11488	0.36585
13	0.41504	0.26309	0.25583	0.26805	0.33436	0.36611
68	3.18322	2.0177	0.63487	0.64198	0.73118	0.36615
103	2.60859	1.6534	0.60416	0.60291	0.69565	0.36617
29	5.18135	3.28359	0.76488	0.78059	0.85105	0.36627
4	0.40754	0.25794	0.26974	0.28552	0.3476	0.36707
19	0.51666	0.32677	0.29516	0.29231	0.36882	0.36752
157	27.20028	17.19621	0.9416	0.95143	0.96765	0.36779
29	3.28166	2.07187	0.62803	0.65396	0.74909	0.36865
29	5.37535	3.39147	0.76039	0.77761	0.84736	0.36907
5	0.13596	0.08571	0.13419	0.13774	0.18043	0.36962
44	7.94798	5.00969	0.83656	0.85761	0.90277	0.36969
157	3.29424	2.07589	0.65452	0.64285	0.72537	0.36984
157	17.76621	11.18943	0.89577	0.91104	0.94147	0.37018
2	0.38008	0.23913	0.21444	0.23987	0.29841	0.37086
2	0.38008	0.23913	0.21444	0.23987	0.29841	0.37086
8	0.42371	0.26647	0.25695	0.2699	0.33827	0.37109
157	32.53212	20.42685	0.94023	0.95083	0.96865	0.3721
13	2.57988	1.61872	0.59766	0.61622	0.71882	0.37256
13	2.42537	1.52136	0.60077	0.60868	0.72098	0.37273
5	0.89334	0.55977	0.35673	0.36305	0.47098	0.37339
157	157	98.33051	0.98379	0.98672	0.99292	0.37369
68	0.36517	0.2287	0.24167	0.24321	0.3113	0.37372
68	12.92284	8.0821	0.87819	0.89474	0.9303	0.37459
8	0.40329	0.25198	0.25166	0.26451	0.33233	0.37518
365	3.93217	2.45545	0.68549	0.68835	0.77586	0.37555
365	2.73866	1.70909	0.5963	0.60925	0.69417	0.37594
365	9.56449	5.96293	0.83552	0.84569	0.89633	0.37655
5	0.21204	0.13204	0.16368	0.17997	0.23271	0.37729
44	0.96997	0.60382	0.41762	0.40072	0.49279	0.37749
68	11.85288	7.37702	0.8785	0.89731	0.93205	0.37762
44	0.56345	0.35028	0.29969	0.30471	0.3869	0.37833
44	2.02887	1.25917	0.5439	0.54404	0.64262	0.37937
13	0.61611	0.38187	0.3175	0.32551	0.4054	0.3802
365	65.62388	40.55779	0.97328	0.97668	0.98505	0.38197
19	1.91803	1.18444	0.51898	0.53212	0.64136	0.38247
239	6.26277	3.8624	0.76951	0.78194	0.85176	0.38328
19	3.47985	2.14578	0.68773	0.69961	0.79851	0.38337
103	21.34273	13.14868	0.90948	0.92598	0.95283	0.38393
556	108.63619	66.89588	0.97985	0.98442	0.99035	0.38422
8	0.38863	0.23896	0.24755	0.25802	0.327	0.38513
365	5.71581	3.50582	0.72073	0.73864	0.81107	0.38664
44	4.5953	2.81738	0.70629	0.72764	0.81659	0.3869
239	42.97015	26.31986	0.95585	0.96504	0.9779	0.38749
103	17.84477	10.92698	0.91384	0.92806	0.95298	0.38766
68	64.94747	39.74831	0.96858	0.97006	0.98167	0.38799
4	0.70597	0.43167	0.30541	0.31204	0.41134	0.38854
8	0.98087	0.59855	0.37541	0.40336	0.4944	0.38978
68	68	41.49149	0.96785	0.97007	0.98105	0.38983
13	0.38779	0.23653	0.24467	0.25551	0.32429	0.39007
5	0.08438	0.05146	0.09191	0.10334	0.13792	0.39015
4	0.21185	0.12918	0.17031	0.18361	0.23999	0.39023
44	8.36184	5.09504	0.82288	0.84344	0.89781	0.39068
365	71.31692	43.43051	0.9709	0.97614	0.98538	0.39102
44	7.66951	4.66268	0.82486	0.84637	0.90075	0.39205
103	1.93326	1.17281	0.55619	0.53139	0.62801	0.39335
68	7.10183	4.30762	0.78624	0.80644	0.87301	0.39345
103	0.63094	0.38258	0.31376	0.31604	0.40801	0.39363
5	0.50942	0.30884	0.2871	0.30754	0.37943	0.39375
365	67.25631	40.70977	0.97315	0.97619	0.98569	0.39471
2	0.38722	0.23437	0.20822	0.23552	0.2993	0.39475
2	0.38722	0.23437	0.20822	0.23552	0.2993	0.39475
239	44.03906	26.57784	0.95944	0.96481	0.97791	0.39649
8	0.23864	0.14393	0.18708	0.19863	0.25663	0.39688
29	5.23844	3.15883	0.76804	0.78964	0.86283	0.39699
13	0.36234	0.21843	0.23917	0.24854	0.3178	0.39716
239	1.28345	0.77354	0.4478	0.44858	0.54853	0.39729
2	0.05438	0.03274	0.07224	0.07917	0.10524	0.39804
2	0.05438	0.03274	0.07224	0.07917	0.10524	0.39804
157	28.22726	16.98993	0.93499	0.94741	0.96726	0.3981
19	0.45384	0.27313	0.2767	0.2698	0.34815	0.39818
68	14.09034	8.46892	0.86969	0.89056	0.93051	0.39896
68	68	40.8325	0.96724	0.97833	0.98651	0.39952
239	46.69793	28.03958	0.95427	0.96357	0.97777	0.39955
157	1.21944	0.73211	0.43645	0.43913	0.54138	0.39963
157	1.21944	0.73211	0.43645	0.43913	0.54138	0.39963
8	0.80759	0.48444	0.33543	0.3695	0.456	0.40014
19	3.39468	2.02832	0.66898	0.68002	0.78654	0.4025
29	5.51121	3.29157	0.75977	0.7754	0.85354	0.40275
13	0.16854	0.10054	0.14522	0.1571	0.20629	0.40349
29	3.02872	1.80451	0.6126	0.62749	0.74248	0.4042
157	16.39687	9.76219	0.88996	0.90309	0.93797	0.40463
157	8.31524	4.94984	0.79892	0.81243	0.87847	0.40473
157	28.92943	17.21972	0.93563	0.94853	0.96738	0.40477
103	10.75718	6.40224	0.84134	0.86133	0.91078	0.40484
157	2.01047	1.19546	0.5209	0.53424	0.63688	0.40538
68	11.78101	7.00415	0.87646	0.89421	0.93259	0.40547
103	18.97918	11.26249	0.90976	0.92573	0.9527	0.40659
19	0.24331	0.1443	0.1815	0.18684	0.25059	0.4069
5	0.91575	0.54248	0.3579	0.35994	0.47619	0.40761
103	1.33536	0.79073	0.43808	0.45018	0.5616	0.40785
19	3.52178	2.08505	0.66205	0.68002	0.78415	0.40796
103	18.51852	10.9502	0.9055	0.92118	0.95146	0.40869
5	0.5658	0.3335	0.2878	0.31449	0.39522	0.41057
68	1.84908	1.08799	0.52105	0.51547	0.62442	0.4116
68	12.22582	7.1513	0.87164	0.8843	0.92874	0.41507
157	30.67605	17.94168	0.93093	0.94458	0.96657	0.41512
19	0.39867	0.23265	0.26287	0.25251	0.33062	0.41642
29	1.06052	0.6186	0.38414	0.40137	0.51012	0.4167
44	2.21808	1.29101	0.54716	0.55178	0.66645	0.41796
103	5.45522	3.17126	0.72474	0.73779	0.82652	0.41868
44	4.48293	2.60405	0.69595	0.71076	0.81257	0.41912
68	6.92817	4.0241	0.77875	0.79495	0.87057	0.41917
19	0.19007	0.11039	0.16731	0.16954	0.22852	0.41922
29	1.85981	1.07936	0.49705	0.5138	0.63292	0.41964
4	0.76017	0.44087	0.30952	0.3224	0.4332	0.42003
44	9.11728	5.28018	0.8141	0.83703	0.89738	0.42086
365	67.25631	38.9414	0.97113	0.97504	0.98583	0.421
68	12.52994	7.23981	0.87141	0.89119	0.93225	0.4222
4	0.41775	0.24136	0.25775	0.27682	0.35043	0.42225
8	1.45613	0.84067	0.44886	0.45772	0.59606	0.42267
2	0.3969	0.22874	0.20167	0.23183	0.30473	0.42368
2	0.3969	0.22874	0.20167	0.23183	0.30473	0.42368
157	2.24343	1.2928	0.54831	0.5525	0.66108	0.42374
13	2.2803	1.31245	0.57671	0.5746	0.7165	0.42444
19	0.41885	0.24096	0.26384	0.25543	0.33689	0.42472
365	64.41934	37.0493	0.9693	0.97515	0.98554	0.42487
103	10.49414	6.01421	0.8387	0.85389	0.90949	0.4269
239	44.03906	25.2376	0.95628	0.96301	0.97783	0.42693
103	4.88152	2.79678	0.70347	0.70974	0.80606	0.42707
2	0.20888	0.11963	0.17836	0.20292	0.25933	0.42728
2	0.20888	0.11963	0.17836	0.20292	0.25933	0.42728
68	1.20775	0.69062	0.41901	0.4262	0.53795	0.42818
29	5.05491	2.88999	0.74916	0.76755	0.85689	0.42828
239	42.18143	24.10433	0.95385	0.96316	0.97801	0.42856
2	0.07314	0.04179	0.08523	0.0991	0.13173	0.42869
2	0.07314	0.04179	0.08523	0.0991	0.13173	0.42869
157	28.92943	16.51014	0.93389	0.94671	0.96721	0.4293
44	7.62301	4.34976	0.81861	0.83958	0.90172	0.42939
8	0.13501	0.077	0.1172	0.13088	0.17917	0.42964
44	4.44175	2.53224	0.69483	0.70467	0.81024	0.4299
29	2.95466	1.68407	0.60167	0.61208	0.73721	0.43003
19	0.38656	0.21998	0.25678	0.24566	0.32497	0.43092
19	1.89602	1.07762	0.50278	0.51331	0.63973	0.43164
4	0.09555	0.05428	0.10613	0.10982	0.15263	0.43193
44	8.10761	4.60115	0.81864	0.83894	0.90135	0.43249
13	0.63153	0.35838	0.30717	0.31466	0.40871	0.43252
44	4.44175	2.51914	0.69189	0.70386	0.81099	0.43285
103	20.12505	11.41306	0.89831	0.91643	0.95018	0.43289
29	2.92752	1.65856	0.60144	0.60875	0.73551	0.43346
13	13	7.35293	0.8573	0.88201	0.93207	0.43439
2	0.20377	0.1152	0.17651	0.20061	0.25679	0.43465
2	0.20377	0.1152	0.17651	0.20061	0.25679	0.43465
13	1.31234	0.74156	0.42229	0.4415	0.55607	0.43493
103	2.16119	1.22038	0.55885	0.53838	0.65044	0.43532
68	6.86453	3.87498	0.77404	0.78844	0.86923	0.43551
103	10.39774	5.85483	0.83648	0.85023	0.90852	0.43691
365	8.04638	4.52925	0.77352	0.77741	0.85113	0.43711
8	0.21754	0.12232	0.16746	0.16974	0.23499	0.43769
239	3.74268	2.10374	0.63702	0.6492	0.74907	0.4379
29	2.92752	1.6424	0.5999	0.60689	0.735	0.43898
19	3.43208	1.92447	0.67215	0.68193	0.80398	0.43927
13	2.38095	1.3345	0.58028	0.57653	0.72357	0.43951
103	18.97918	10.63221	0.90372	0.92271	0.95267	0.4398
2	0.21676	0.12132	0.1763	0.20298	0.26143	0.44027
2	0.21676	0.12132	0.1763	0.20298	0.26143	0.44027
44	1.11435	0.62291	0.40806	0.4079	0.52065	0.44101
157	4.11404	2.29935	0.67477	0.68092	0.7924	0.4411
44	4.39253	2.45402	0.69195	0.69957	0.81033	0.44132
157	149.95224	83.76557	0.9776	0.98603	0.99284	0.44139
19	1.07698	0.60052	0.38696	0.39799	0.51414	0.4424
8	0.10372	0.05772	0.10501	0.11579	0.15974	0.44351
157	27.70914	15.41626	0.92991	0.94507	0.96752	0.44364
68	6.86453	3.81829	0.77335	0.78515	0.86865	0.44377
2	0.10593	0.05884	0.1062	0.11969	0.16429	0.44449
2	0.10593	0.05884	0.1062	0.11969	0.16429	0.44449
29	6.00912	3.33764	0.73905	0.76632	0.8535	0.44457
29	1.40879	0.78233	0.449	0.44901	0.56983	0.44468
157	29.19301	16.19497	0.93362	0.94718	0.96892	0.44525
140	6.30858	3.49597	0.746	0.74675	0.83657	0.44584
8	1.47411	0.8165	0.45831	0.44562	0.60579	0.44611
29	0.75992	0.42058	0.33629	0.33765	0.43854	0.44654
29	2.89508	1.6008	0.59721	0.60224	0.73453	0.44706
308	13.87888	7.65674	0.85388	0.86028	0.91684	0.44832
2	0.22632	0.12485	0.17516	0.2038	0.26381	0.44836
2	0.22632	0.12485	0.17516	0.2038	0.26381	0.44836
68	1.38346	0.76293	0.47061	0.44375	0.56108	0.44854
2	0.24522	0.13522	0.17718	0.20784	0.27087	0.44859
2	0.24522	0.13522	0.17718	0.20784	0.27087	0.44859
19	3.61079	1.98706	0.6599	0.67084	0.79157	0.44969
5	0.89896	0.49462	0.33378	0.3399	0.47374	0.44978
68	12.52994	6.89414	0.86773	0.88846	0.93271	0.44979
29	0.29011	0.15939	0.20638	0.2078	0.28518	0.45058
103	19.1521	10.5173	0.90484	0.92313	0.95443	0.45085
44	7.91082	4.33766	0.80353	0.82157	0.89425	0.45168
8	0.81508	0.44664	0.32287	0.36092	0.45912	0.45203
5	0.96805	0.52964	0.34439	0.35491	0.49208	0.45288
107	4.82156	2.63746	0.69613	0.69521	0.79894	0.45299
13	2.32267	1.27034	0.5622	0.56228	0.71092	0.45307
182	8.20115	4.4822	0.78313	0.78776	0.86803	0.45347
2	0.41442	0.22635	0.19563	0.22977	0.31183	0.45381
2	0.41442	0.22635	0.19563	0.22977	0.31183	0.45381
44	0.47402	0.25864	0.25266	0.26152	0.35398	0.45436
103	2.51994	1.37485	0.57147	0.56303	0.68651	0.45441
68	13.28644	7.24883	0.85262	0.8759	0.92708	0.45442
103	10.39774	5.67156	0.8329	0.84544	0.90825	0.45454
308	5.71482	3.11071	0.72374	0.71303	0.80583	0.45568
68	6.78846	3.69492	0.77183	0.78123	0.86902	0.45571
4	0.20164	0.10971	0.1581	0.16989	0.23609	0.45591
68	3.22275	1.75242	0.61078	0.61522	0.73632	0.45624
68	1.84908	1.0048	0.49889	0.49661	0.62388	0.4566
239	5.26873	2.86139	0.70734	0.70374	0.79877	0.45691
8	1.41193	0.76645	0.43936	0.43108	0.59263	0.45716
13	2.40964	1.30578	0.55558	0.56774	0.71151	0.4581
103	18.17861	9.84743	0.90037	0.9183	0.95256	0.4583
103	1.28291	0.69305	0.43489	0.42812	0.55031	0.45979
